StartDate,EndDate,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,batch,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,id,comp1g1 ,comp2g1,Action1rA ,Action1rB,treatment,role,action,comp1g1BZ ,comp2g1BZ,ActionABZ,ActionBBZ,comp1EW ,comp2EW,EWg1actionA,EWg1actionB ,Advice1,About,Dnorm1,Dnorm2,Snorm1 ,Snorm2,Lotteries,education ,hamlet,politics_1,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
2/22/24 16:54,2/22/24 17:08,45.134.8.182,100,846,TRUE,2/22/24 17:08,R_1bZBHDnYCNi3XqY,2,25.7689,-80.1946,EN,0.899999976,659c7f827266c278e349d691,,,,,ew,b,Hold,,,,,0 tokens,15 tokens,,Hold,You have to be smart and always be on the move. This isn't a guess work. You need to plan strategically.,This interaction would remind me of strategic ways to invest or hold on an investment platforms. It can go way down on how investments plans are made.,Pass,Hold,Hold,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",1000000,20,65d7d078007a506a2405a8b9,APPROVED,2024-02-22T22:54:40.986000Z,2024-02-22T23:09:21.301000Z,2024-02-23T02:06:00.651000Z,2024-02-22T23:09:21.901491Z,881,C18UP4AJ,4,57,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 16:55,2/22/24 17:09,73.214.17.87,100,815,TRUE,2/22/24 17:09,R_5aJsLKCs29jw1Vn,2,40.2692,-80.1611,EN,1,6475208cd6045ed7c2e281ab,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,,"Having reflected on the analogous situation, if I could play the game over again, I'd make the oppositie choice and share 15 each.","It reminds me of all of daily life - of the way the world seems to operate - as if it were a zero sum game and there isn't enough for everyone. We've been led to believe in a scarcity mindset, that there isn't enough for everyone. So, instead of sharing (like in this game and taking 15 each), we take as much as we can.",Pass,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)","12,000",97,65d7d0c237dedd85eceb75d2,APPROVED,2024-02-22T22:55:04.138000Z,2024-02-22T23:10:31.361000Z,2024-02-23T02:06:16.434000Z,2024-02-22T23:10:31.906459Z,928,C18UP4AJ,1746,72,Female,White,United States,United States,United States,English,DATA_EXPIRED,Other
2/22/24 16:57,2/22/24 17:09,172.58.227.59,100,717,TRUE,2/22/24 17:09,R_6H4IIkFjQsQRdzX,2,40.8547,-73.9218,EN,1,655715893269ae26b515c382,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,,"If you are A, it is almost always in your best interest to pass. The payout will be 10 tokens if you hold, vs the potential 15 if person B decides to pass as well. Person B should be more generous so both people can be given more.","This is a way to see our perceived generosity. I reminds me of how we  treat those around us, some people choose to be selfish, while others are more generous. We typically are more inclined to be helpful to those who are nice to us and trust us than those who trust themselves only.",Pass,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",7000,74,65d7d15b551550287369b9d8,APPROVED,2024-02-22T22:57:36.089000Z,2024-02-22T23:11:03.545000Z,2024-02-23T02:06:01.538000Z,2024-02-22T23:11:04.031315Z,808,C18UP4AJ,246,23,Male,Asian,United States,United States,United States,English,No,Full-Time
2/22/24 17:05,2/22/24 17:09,64.139.249.170,100,743,TRUE,2/22/24 17:09,R_3rvc33HXwdvpA1n,2,34.1736,-82.1545,EN,1,5d989a27b4d967001657580d,,,,,bz,b,Pass,10 tokens,15 tokens,,Pass,,,,,"Focus on maximizing your gain. But, you must also focus on keeping your opponent happy. It's easier to do this by keeping gains equal.","Balancing ego with fairness seems to be the goal. Reminds me of learning to exist in a society. And, the scenario replicates the conflict of selfishness.",Pass,Hold,none,none,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","2-year degree (Associate's, etc.)",500000,51,65d7d339808a8ee2514cd9d3,APPROVED,2024-02-22T23:05:33.347000Z,2024-02-22T23:09:25.891000Z,2024-02-23T02:04:25.792000Z,2024-02-22T23:09:26.726000Z,743,C18UP4AJ,1455,41,Female,White,United States,United States,United States,English,CONSENT_REVOKED,CONSENT_REVOKED
2/22/24 17:05,2/22/24 17:09,75.32.228.25,100,236,TRUE,2/22/24 17:09,R_5e1UHlAHndlOH61,2,33.1062,-117.2947,EN,0.899999976,659962eda6b2c5c5a910dd73,5 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"Advise I would give to a future player about how to play would be to not take risks, to always pass because the payoff make not be worth it.",This interaction reminds me of stocks that occur daily. I think it is trying to capture the risks and payoffs of what stocks are and how they work.,Pass,Hold,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)",100000,69,65d7d33e5601dbaff85c162a,APPROVED,2024-02-22T23:05:39.554000Z,2024-02-22T23:09:54.280000Z,2024-02-23T02:06:20.375000Z,2024-02-22T23:09:54.915003Z,255,C18UP4AJ,2,26,Female,Other,United States,United States,United States,English,Yes,DATA_EXPIRED
2/22/24 17:01,2/22/24 17:09,174.207.97.201,100,488,TRUE,2/22/24 17:09,R_1pbOORYXcrxzK2R,2,41.3861,-81.7371,EN,1,5f2762fd4875420d9c0c0fa2,,,,,ew,a,Hold,,,,,0 tokens,15 tokens,Hold,,"Since the rewards are not so significant, it does not pay that much to cooperate or to defect. Ultimately I would do what is expedient without moralizing about it. Must you play to win? If this is the case then choose to hold and hope that your counterpart will choose to return. ","It reminds me about trust and cooperation. Many scenarios come down to depending on another person to have your best interests at heart. If two people work together than they can both benefit but if they choose to be selfish, no one really wins. ",Pass,Hold,none,none,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Terminal graduate degree,400000,77,65d7d248e91985a59bcdf9a1,APPROVED,2024-02-22T23:01:34.627000Z,2024-02-22T23:10:02.327000Z,2024-02-23T02:06:02.840000Z,2024-02-22T23:10:02.785520Z,508,C18UP4AJ,612,41,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 17:07,2/22/24 17:11,76.144.26.165,100,241,TRUE,2/22/24 17:11,R_7zl95Cx80pHOeWZ,2,44.5928,-123.2746,EN,1,5f7058deeb83ab60bb836eae,,,,,ew,a,Hold,,,,,5 tokens,15 tokens,Hold,,I think just go with your gut. Do what feels right to you and what you think other players would do. Assess whether you are willing to risk unpredictable behavior from others in order to potentially profit more.,"I think this interaction is trying to capture the amount of trust I have in strangers. Do I trust them to be benevolent and kind towards me if I am kind towards them? Do I believe they will make the choice that will profit me as well, or keep the profit to themselves?",Hold,Hold,Pass,Pass,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",30000,100,65d7d3b14b32066795f79b85,APPROVED,2024-02-22T23:07:29.131000Z,2024-02-22T23:12:08.978000Z,2024-02-23T02:06:21.758000Z,2024-02-22T23:12:09.516372Z,280,C18UP4AJ,3118,22,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
2/22/24 16:56,2/22/24 17:11,173.56.46.32,100,866,TRUE,2/22/24 17:11,R_6QWTCorscEFjDot,2,40.6002,-74.1469,EN,0.899999976,65cb85b6967699cc80b1d311,,,,,ew,a,Hold,,,,,5 tokens,15 tokens,Hold,,Some thoughtful advice would be to read and then re-read it. It can be very confusing at first to read it honestly and it may not make so much sense the first time around. Then you should also maybe draw up a diagram for yourself to help connect what they are asking. A diagram would help see the different steps and threads of everything that they are asking.,"I think that this interaction is trying to capture that ever decision has its own consequences attached to it. You can choose to depend on people or just choose to be alone and risk it all. It reminds me of working in partners and having to depend on others, even if you do not know them. I also think that it teaches you about gambling and stocks, in which I go to financial and business oriented college and hear about stocks a lot.",Hold,Hold,Hold,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,10000,91,65d7d11e37dedd85eceb75ef,APPROVED,2024-02-22T22:56:33.566000Z,2024-02-22T23:11:13.281000Z,2024-02-23T02:06:17.156000Z,2024-02-22T23:11:13.863067Z,880,C18UP4AJ,17,19,Female,Asian,United States,United States,United States,Russian,Yes,Part-Time
2/22/24 17:05,2/22/24 17:11,131.179.220.31,100,334,TRUE,2/22/24 17:11,R_3jcszK3EV4jKAa5,2,34.0648,-118.4414,EN,1,60946de1a598e8ca41a3096d,,,,,ew,b,Pass,,,,,5 tokens,15 tokens,,Pass," For future players in this interaction, it's crucial to consider both short-term gains and long-term outcomes. As Role A, weigh the risk of Loaning tokens against the potential for higher returns, but also anticipate Role B's decision. As Role B, evaluate the trustworthiness of Role A and decide whether to Hold for a guaranteed payoff or Return to potentially equalize tokens, considering the overall strategy for maximizing joint gains.","This interaction resembles scenarios in decision-making where one must weigh the trade-offs between immediate gains and potential risks. It reflects situations where individuals must choose between holding onto a certain outcome or taking a chance for a potentially better outcome, akin to investment choices or negotiations in personal or professional settings.",Hold,Pass,Hold,Hold,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens","Four-year degree (Bachelor's, etc.)",100000,88,65d7d30fa9d7f89ca7684764,APPROVED,2024-02-22T23:04:50.688000Z,2024-02-22T23:11:27.985000Z,2024-02-23T02:06:19.969000Z,2024-02-22T23:11:28.544518Z,398,C18UP4AJ,2593,36,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 17:05,2/22/24 17:12,174.107.71.187,100,379,TRUE,2/22/24 17:12,R_7rIlK9YiOrB2kSN,2,33.9632,-80.9341,EN,0.899999976,58d165dff7a08b000176c54c,,,,,bz,a,Pass,10 tokens,15 tokens,Pass,,,,,,Its always best to go with option that benefits both players. It would not be fair if one player got a payout and the other didn't due to selfishness.,I dont really know. I just choose the option that benefits us both. I want us both to recieve a payout so it can be fair for us both.,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",High school,1000000,50,65d7d2ef8d3964e3be1a9de1,APPROVED,2024-02-22T23:05:46.487000Z,2024-02-22T23:12:15.506000Z,2024-02-23T02:06:19.745000Z,2024-02-22T23:12:16.076613Z,390,C18UP4AJ,2325,28,Female,Black,United States,United States,United States,English,No,Full-Time
2/22/24 17:08,2/22/24 17:12,216.10.170.23,100,207,TRUE,2/22/24 17:12,R_37E2pHei9EHADW9,2,43.5728,-71.4787,EN,0.100000001,65d66818a8d3f33c021669b0,,,,,ew,a,Hold,,,,,5 tokens,15 tokens,Hold,,I like the idea of paying it forward and hoping for goodwill from the counterpart that we would have mututally assured benefit.,Sort of like the suitcases game from deal or no deal. Or the MontyHall problem.,Hold,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens",Terminal graduate degree,8000,38,65d7d3f6c2e3eaacc37c4056,APPROVED,2024-02-22T23:08:43.804000Z,2024-02-22T23:12:21.427000Z,2024-02-23T02:06:06.182000Z,2024-02-22T23:12:22.000640Z,218,C18UP4AJ,8,29,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
2/22/24 17:07,2/22/24 17:13,172.58.182.230,100,348,TRUE,2/22/24 17:13,R_6tDJthCblqdE1nl,2,32.8687,-96.8626,EN,0.899999976,5d503d3fff0b560019ce5943,,,,,bz,a,Hold,0 tokens,15 tokens,Hold,,,,,,"Understand that if you decide to keep all your tokens, hold them, then the game ends.  You also take the chance your counterpart decides to hold their tokens, at which time the game will also end.  The hope is that both you and your counterpart decide to pass the tokens.","This interaction makes me think that I'm being tested on whether to hold on to the tokens I have, or feel some risk by passing them.  The hope is that my counterpart also passes the token so the game will not end and we may end up with more tokens overall.  It feels like a game of risk.",Pass,Pass,Pass,Pass,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens","Four-year degree (Bachelor's, etc.)","5,100",45,65d7d3c51794fe4f0373ae42,APPROVED,2024-02-22T23:07:53.462000Z,2024-02-22T23:14:32.314000Z,2024-02-23T02:06:22.640000Z,2024-02-22T23:14:32.889511Z,399,C18UP4AJ,570,52,Female,White,United States,United States,United States,English,No,Part-Time
2/22/24 17:07,2/22/24 17:13,174.85.246.186,100,344,TRUE,2/22/24 17:13,R_3M3t9zYFATrU81E,2,34.3454,-86.274,EN,1,5bcc1fce4249b20001bc99f1,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"The best way to go here is to think about your counterpart and how they would feel if you received more than them. Morally, you should pass on the wealth that you would receive. It also helps you out in the long run because you will receive more money if you pass than if you hold.",Thinking about the consequences others will face due to your actions is important for both players in this game. The payoff will be greater if both players pass rather than hold. Holding is also very selfish and isn't the right thing to do morally.,Pass,Pass,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Some college,20000,50,65d7d3b7b0d82262da6fdabb,APPROVED,2024-02-22T23:07:39.313000Z,2024-02-22T23:13:47.176000Z,2024-02-23T02:06:21.993000Z,2024-02-22T23:13:47.746910Z,368,C18UP4AJ,4856,41,Female,White,United States,United States,United States,English,No,Full-Time
2/22/24 16:58,2/22/24 17:13,24.17.114.130,100,890,TRUE,2/22/24 17:13,R_7rY4k1zqbRpPREM,2,47.5579,-122.1633,EN,1,63ea6fc5092518554c9b8111,5 tokens,15 tokens,,Pass,k,b,Pass,,,,,,,,,"I think the best option in this game  is to make the ""Pass"" all the time every time, to make sure maximize outcome.",I guess in real life it close to where individuals or colleges need to make decisions with unknown outcomes and when they need to considering the actions of others and the potential results.,Pass,Hold,Pass,Pass,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",Terminal graduate degree,5000000,19,65d7d16ec9982cbdde26ec67,APPROVED,2024-02-22T22:58:09.226000Z,2024-02-22T23:13:34.380000Z,2024-02-23T02:06:17.618000Z,2024-02-22T23:13:34.845118Z,926,C18UP4AJ,1515,41,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 17:07,2/22/24 17:13,100.18.27.39,100,371,TRUE,2/22/24 17:13,R_6xkjcVixYiQlfXz,2,39.3888,-76.4988,EN,1,65c15a5b2e5146577fd1bb8c,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,"If you hold, you won't make anything. However, passing will give you the best chance at earning a bonus. Read all the instructions carefully and pay attention to what they are telling you.",It reminds me of a card game. I think it is trying to capture how well people are at collaborating with each other. It's a study on how selfish people are inside.,Pass,Pass,none,none,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,150000,51,65d7d398333638bb6a2c1c43,APPROVED,2024-02-22T23:07:27.881000Z,2024-02-22T23:13:58.637000Z,2024-02-23T02:06:21.300000Z,2024-02-22T23:13:59.129420Z,391,C18UP4AJ,86,40,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2/22/24 17:00,2/22/24 17:13,172.56.105.22,100,752,TRUE,2/22/24 17:13,R_6QFXzxfHCtQAWa8,2,47.5364,-122.278,EN,0.800000012,65cef87df7b0cb91a48bacb3,0 tokens,15 tokens,Hold,,k,a,Hold,,,,,,,,,If you are not a risk averse person it may pay off to play the game. Try to extend the game and not give up in the beginning. The gamble may pay off for both players in the end. ,This interaction reminds me of the game on the price is right. Where you can take what you are initially given or you can hold out to see what is behind different doors. You risk possibly getting a greater prize or something less based on the decision you make. ,Hold,Pass,none,none,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",Some college,"700,000",85,65d7d2226a462716878a6d08,APPROVED,2024-02-22T23:00:54.007000Z,2024-02-22T23:13:58.272000Z,2024-02-23T02:06:18.825000Z,2024-02-22T23:13:58.833723Z,785,C18UP4AJ,17,42,Female,Asian,United States,United States,United States,English,No,DATA_EXPIRED
2/22/24 17:09,2/22/24 17:13,76.34.35.70,100,244,TRUE,2/22/24 17:13,R_1zJrfuuUOfGlVgB,2,38.2105,-85.627,EN,1,5ca5a3b6184b73001967448c,5 tokens,15 tokens,Pass,,k,a,Pass,,,,,,,,,I would say you should try to just pass. You really dont gain much by holding.  Holding seems pointless and pass gives the best rewards. ,It sounds like bargaining on a service.  Everyone will be more benefitted if they just work together.  However a lot of people will take the lesser paying easy money if they look like they won,Pass,Pass,Pass,Pass,"Gamble 4: Event A, Payoff: 34 tokens; Event B, Payoff: -2 tokens","2-year degree (Associate's, etc.)",220000,61,65d7d417aedfb9caa30b785f,APPROVED,2024-02-22T23:09:15.883000Z,2024-02-22T23:13:47.962000Z,2024-02-23T02:06:06.825000Z,2024-02-22T23:13:48.938727Z,273,C18UP4AJ,3129,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
2/22/24 17:08,2/22/24 17:14,73.179.73.64,100,367,TRUE,2/22/24 17:14,R_53mdvMCZLTxtNu2,2,26.5226,-80.06,EN,1,6100e2b9031ce0950d340e32,,,,,bz,b,Hold,10 tokens,15 tokens,,Hold,,,,,It seems the best option would be to pass. I see no reason to not pass each turn.,This feels like a gambling situation in which you must rely on a counterpart to help your gains.,Pass,Pass,Pass,Pass,"Gamble 5 Event A, Payoff: 42 tokens; Event B, Payoff: -6 tokens",Some college,3000,80,65d7d3ed738f405341d8d986,APPROVED,2024-02-22T23:08:48.717000Z,2024-02-22T23:15:14.984000Z,2024-02-23T02:06:05.950000Z,2024-02-22T23:15:15.526828Z,387,C18UP4AJ,48,26,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
